washed_smiles,CT_TOX
CCCCC(CC)COC(=O)/C=C/C1=CC=C(OC)C=C1,0
CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,0
CCCCC(=O)N(CC1=CC=C(C2=CC=CC=C2C2=NN=N[N-]2)C=C1)[C@H](C(=O)[O-])C(C)C,0
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=C(C=CC(O)=C4)[C@H]3CC[C@]12C,0
CCCCC(=O)OCC(=O)[C@]1(O)CC2=C(C([O-])=C3C(=O)C4=C(OC)C=CC=C4C(=O)C3=C2[O-])[C@@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1,0
CCCCC1=[NH+]C=C(/C=C(\CC2=CC=CS2)C(=O)[O-])N1CC1=CC=C(C(=O)[O-])C=C1,0
CCCCC1=C(C(=O)C2=CC=C(OCCC[NH+](CCCC)CCCC)C=C2)C2=CC(NS(C)(=O)=O)=CC=C2O1,0
CCCCC1=C(C(=O)C2=CC(I)=C(OCC[NH+](CC)CC)C(I)=C2)C2=CC=CC=C2O1,0
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O,0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-],0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-],0
CCCCC[C@@H](O)CC[C@H]1[C@@H]2CC3=CC=CC(OCC(=O)[O-])=C3C[C@@H]2C[C@@H]1O,0
CCCCC[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],0
CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
CCCCCC1=CC(O)=C2C(=C1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,0
CCCCCCC(C)(C)C1=CC(O)=C2C(=C1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,0
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
CCCCCCC(=O)OCCN1CC[NH+](CCCN2C3=CC=CC=C3SC3=C2C=C(C(F)(F)F)C=C3)CC1,0
CCCCCCC[NH+](CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,0
CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,0
CCCCCCCC(=O)OCC(O)CO,0
CCCCCCCC/C=C\CCCCCCCC(=O)[O-],0
CCCCCCCCC1=CC=C(CCC([NH3+])(CO)CO)C=C1,0
CCCCCCCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0
CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCC[NH3+])C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)[O-])C(=O)N[C@@H](CC(=O)C2=CC=CC=C2N)C(=O)O[C@@H]1C,0
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,0
CCCCCCCCCC(=O)OCCN1CC[NH+](CCCN2C3=CC=CC=C3SC3=C2C=C(C(F)(F)F)C=C3)CC1,0
CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,0
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,0
CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1,0
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,0
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](C(NC(=O)[C@@H]2C[C@@H](CCC)C[NH+]2C)C(C)Cl)O[C@@H]1SC,0
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCN2C1=NC(C)=C(CC[NH+]1CCC(C3=NOC4=CC(F)=CC=C34)CC1)C2=O,0
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1,0
CCCCCCCCCCCCCCCCCCCCCCO,0
CCCCCCCCCCCCCCCCO,0
CCCCCCCCCCCCCCOS(=O)(=O)[O-],0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0
CCCCCCCCCCNCC[NH2+][C@@]1(C)C[C@H](O[C@H]2[C@H](OC3=C4C=C5C=C3OC3=CC=C(C=C3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]5NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)[NH2+]C)[C@H](O)C5=CC=C(O4)C(Cl)=C5)C4=CC=C(O)C(=C4)C4=C(C=C(O)C(C[NH2+]CP(=O)([O-])[O-])=C4O)[C@@H](C(=O)[O-])NC3=O)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,0
CCCCCCOC(=O)/[NH+]=C(/N)C1=CC=C(NCC2=NC3=CC(C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)=CC=C3N2C)C=C1,0
CCCCCCOC(=O)CCC(=O)C[NH3+],0
CCCCCNC(=[NH2+])N/N=C/C1=CNC2=C1C=C(OC)C=C2,0
CCCCCOC(=O)NC1=NC(=O)N([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)C=C1F,0
CCCCCOC1=CC=C(C2=CC(C3=CC=C(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)C5=CC=C(O)C(OS(=O)(=O)[O-])=C5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)C=C3)=NO2)C=C1,0
CCCCCOC1=CC=C(C2=CC=C(C3=CC=C(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)C5=CC=C(O)C=C5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)C=C3)C=C2)C=C1,0
CCCCNC(=O)[N-]S(=O)(=O)C1=CC=C(C)C=C1,0
CCCCNC1=CC(C(=O)[O-])=CC(S(N)(=O)=O)=C1OC1=CC=CC=C1,0
CCCCNC1=CC=C(C(=O)OCC[NH+](C)C)C=C1,0
CCCCNC1=CC=C(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C=C1,0
CCCCOC1=CC(C(=O)NCC[NH+](CC)CC)=C2C=CC=CC2=N1,0
CCCCOC1=CC(C(=O)OCC[NH+](CC)CC)=CC=C1N,0
CCCCOC1=CC=C(C(=O)CC[NH+]2CCCCC2)C=C1,0
CCCCOC1=CC=C(OCCC[NH+]2CCOCC2)C=C1,0
CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,0
CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CC[NH2+]CC2)C=C1)C(=O)[O-],0
CCCN(CCC)S(=O)(=O)C1=CC=C(C(=O)[O-])C=C1,0
CCCNC(=O)[N-]S(=O)(=O)C1=CC=C(Cl)C=C1,0
CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1,0
CCCOC1=CC(N)=CC=C1C(=O)OCC[NH+](CC)CC,0
CCCOC1=CC=C(C(=O)OCC[NH+](CC)CC)C=C1N,0
CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=C2C=C(C2=CC=C(Cl)C=C2)C=N3)=C1F,0
CCCSC1=CC=C2NC(NC(=O)OC)=NC2=C1,0
CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1,0
CCN(C)C(=O)OC1=CC=CC([C@H](C)[NH+](C)C)=C1,0
CCN(C(C)=O)C1=CC=CC(C2=CC=NC3=C(C#N)C=NN23)=C1,0
C/C=C/C(=O)N(CC)C1=CC=CC=C1C,0
CCN(CC)C(=O)/C(C#N)=C/C1=CC([N+](=O)[O-])=C([O-])C(O)=C1,0
CCN(CC)C(=O)[C@]1(C2=CC=CC=C2)C[C@@H]1C[NH3+],0
CCN(CC)C(=O)C1C[NH+]2CCC3=CC(OC)=C(OC)C=C3C2CC1OC(C)=O,0
CCN(CC)C(=O)N1CC[NH+](C)CC1,0
CCN(CC)C(=S)SSC(=S)N(CC)CC,0
CCN(CC)C1=CC=C(C(=C2C=CC(=[N+](CC)CC)C=C2)C2=CC(S(=O)(=O)[O-])=CC=C2S(=O)(=O)[O-])C=C1,0
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)C3=COC(=N3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)C12,0
CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1,0
CCN1C(=O)NC(C2=CC=CC=C2)C1=O,0
CCN1N=C(C(=O)[O-])C(=O)C2=CC3=C(C=C21)OCO3,0
CCN1CC(CC[NH+]2CCOCC2)C(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,0
CCN1C=C(C(=O)[O-])C(=O)C2=C1C(F)=C(N1CC[NH2+]C(C)C1)C(F)=C2,0
CCN1C=C(C(=O)[O-])C(=O)C2=C1C=C(N1CC[NH2+]CC1)C(F)=C2,0
CCN1C=C(C(=O)[O-])C(=O)C2=C1N=C(N1CC[NH2+]CC1)C(F)=C2,0
CCN1C=C(C(=O)[O-])C(=O)C2=C1N=C(C)C=C2,0
CCN1C=CC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=NC1=O,0
C=CN1CCCC1=O,0
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSC4=NN=NN4C)CS[C@H]23)C2=CC=C(O)C=C2)C(=O)C1=O,0
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])C2=CC=CC=C2)C(=O)C1=O,0
CCNC(NCC)=[NH+]CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCC[NH+]=C(NCC)NCC)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CN(CC2=CC=CC=C2)C=N1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1,0
CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCC2=CC=CC=C2)[C@H](O)C[C@@H]1O,0
CCO,0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(SC3=NC(C4=CC=[N+](C)C=C4)=CS3)CS[C@H]12)C1=NSC(NP(=O)([O-])[O-])=N1,0
CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C=C(OC)C(C)=C1C,0
CCOC(=O)[C@@](C)([NH3+])CC1=CC=C(O)C(O)=C1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCC[C@@H]21,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)[O-])SCCS2,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(=O)[O-],0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)[O-],0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@H]1CCC2=CC=CC=C2N(CC(=O)[O-])C1=O,0
CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,0
CCOC(=O)C1(C2=CC=CC=C2)CC[NH+](C)CC1,0
CCOC(=O)C1(C2=CC=CC=C2)CC[NH+](CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1,0
CCOC(=O)C1(C2=CC=CC=C2)CC[NH+](CCC2=CC=C(N)C=C2)CC1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1=CC=CC(Cl)=C1Cl,0
CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)C1C1=CC=CC=C1Cl,0
CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1,0
CCOC(=O)C1=CC=C(C#CC2=CC=C3SCCC(C)(C)C3=C2)N=C1,0
CCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1,0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0
CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I,0
CCOC(=O)N1CCC(=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)CC1,0
CCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)C=C1N,0
CCOC(=O)NC1=CC=C2SC3=CC=CC=C3N(C(=O)CC[NH+]3CCOCC3)C2=C1,0
CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])C3=CC=CC=C3)[C@H]2SC1(C)C,0
CCOC1=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=CC=C1C(=O)[O-],0
CCOC1=CC=C(CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-])C=C1,0
CCOC1=CC=C2N=C(S(N)(=O)=O)SC2=C1,0
CCOC1=CC=C2C=CC=CC2=C1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],0
CCOC1=CC=CC=C1OCC[NH2+][C@H](C)CC1=CC=C(OC)C(S(N)(=O)=O)=C1,0
CCOC1=NC2=CC=CC(C(=O)OCC3=C(C)OC(=O)O3)=C2N1CC1=CC=C(C2=CC=CC=C2C2=NC(=O)ON2)C=C1,0
CCOCCN1C(N2CCC[NH+](C)CC2)=NC2=CC=CC=C21,0
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,0
CCOP(=O)(OCC)SCC[N+](C)(C)C,0
CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,0
CCS(=O)(=O)CCN1C([N+](=O)[O-])=CN=C1C,0
CCSC1=CC=C2SC3=CC=CC=C3N(CCCN3CC[NH+](C)CC3)C2=C1,0
Cl[201Tl],0
Cl[Cr](Cl)Cl,0
Cl[Cu]Cl,0
Cl[Mn]Cl,0
Cl[Zn]Cl,0
CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,0
CN(C)/C=[NH+]/C1=C(I)C=C(I)C(CCC(=O)[O-])=C1I,0
CN(C)/N=N/C1=C(C(N)=O)N=CN1,0
CN(C)C(=[NH2+])NC(N)=[NH2+],0
CN(C)C(=O)C(CC[NH+]1CCC(O)(C2=CC=C(Cl)C=C2)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,0
CN(C)C1=CC=C(C(=C2C=CC(=[N+](C)C)C=C2)C2=CC=C(N(C)C)C=C2)C=C1,0
CN(C)C1=CC=CC2=C1C=CC(S(=O)(=O)[O-])=C2,0
CN(C)C1=NC(N(C)C)=NC(N(C)C)=N1,0
CN(C(=O)CC(=O)N(C)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I,0
COCC(=O)NC1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=C1,0
CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC([N+](C)(C)C)=C1)C(=O)OC1=CC=CC([N+](C)(C)C)=C1,0
COC1=C(OC)C=C2C(N)=NC(N(C)CCCNC(=O)C3CCCO3)=NC2=C1,0
CN(CCOC1=CC=C(CC2SC(=O)[N-]C2=O)C=C1)C1=CC=CC=N1,0
CN/C(NCC1=CC=CC=C1)=[NH+]\C,0
CN/C(=C\[N+](=O)[O-])[NH2+]CCSCC1=CC=C(C[NH+](C)C)O1,0
CN/C(=C\[N+](=O)[O-])[NH2+]CCSCC1=CSC(C[NH+](C)C)=N1,0
CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=CC=CC=C2S1(=O)=O,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC3=NC(=O)C(=O)NN3C)CS[C@H]12)C1=CSC(N)=N1,0
CN1C(CCl)NC2=CC(Cl)=C(S(N)(=O)=O)C=C2S1(=O)=O,0
CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(S(N)(=O)=O)C=C2S1(=O)=O,0
CO[C@@]1(NC(=O)C(C(=O)[O-])C2=CC=C(O)C=C2)C(=O)N2C(C(=O)[O-])=C(CSC3=NN=NN3C)CO[C@@H]21,0
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSC3=NN=NN3C)CS[C@@H]21,0
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSC3=NN=NN3C)CS[C@@H]21,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC3=NN=NN3C)CS[C@H]12)C1=CSC(N)=N1,0
CN1N=NN=C1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](O)C3=CC=CC=C3)[C@H]2SC1,0
CN1C(=O)CC(C2=CC=CC=C2)C1=O,0
CN1C(=O)CCS(=O)(=O)C1C1=CC=C(Cl)C=C1,0
CN1C2=C(NC[C@@H]1CNC1=CC=C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=C1)NC(N)=NC2=O,0
CN1C(=O)C2=C(N=CN2)N(C)C1=O,0
CN1C(=O)C2=C(N=CN2CC(O)CO)N(C)C1=O,0
CN1C(=O)C(O)N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C21,0
CN1C(=O)CN=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C21,0
CN1C(CCCC(=O)[O-])=NC2=CC(N(CCCl)CCCl)=CC=C21,0
CN1N=C(C(=O)NC2CC3CCCC(C2)[NH+]3C)C2=CC=CC=C21,0
CN1CC(=O)N2[C@H](C3=CC=C4OCOC4=C3)C3=C(C[C@@H]2C1=O)C1=CC=CC=C1N3,0
CN1CC[NH+](CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0
CN1C=CNC1=S,0
CN1CCC[NH+]=C1COC(=O)C(O)(C1=CC=CC=C1)C1CCCCC1,0
CN1C=NC([N+](=O)[O-])=C1SC1=NC=NC2=C1NC=N2,0
CN1C(=O)C2=C(N=CN2C)N(C)C1=O,0
CNC(=O)C1=CN(C2=NC(N)=C3N=CN([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)C3=N2)N=C1,0
CNC(=O)CN(CCN(CC[NH+](CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],0
CNC1=[NH+]C2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=[N+]([O-])C1,0
CNS(=O)(=O)CC1=CC=C2NC=C(CC[NH+](C)C)C2=C1,0
CNS(=O)(=O)CCC1=CC=C2NC=C(C3CC[NH+](C)CC3)C2=C1,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)C1=CC=CO1,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)C1=CSC(N)=N1,0
CO/N=C1\CN(C2=C(F)C=C3C(=O)C(C(=O)[O-])=CN(C4CC4)C3=N2)CC1C[NH3+],0
CO[C@@]1(NC(=O)CC2=CC=CS2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,0
CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-],0
CO[Si](C)(C)O[Si](C)(C)C,0
COC(F)(F)C(Cl)Cl,0
COC(CNC(=O)C1=CC=CC=C1OCC(=O)[O-])C[Hg]O,0
COC(CNC(N)=O)C[Hg]Cl,0
COC(=O)[C@H](C1=CC=CC=C1)[C@H]1CCCC[NH2+]1,0
COC(=O)[C@H](C1=CC=CC=C1Cl)[NH+]1CCC2=C(C=CS2)C1,0
COC(=O)C(C1=CC=CC=C1)C1CCCC[NH2+]1,0
COC(=O)C1=CC=CC=C1O,0
COC(=O)CCC(=O)C[NH3+],0
COC(=O)NC1=NC2=CC(C(=O)C3=CC=CC=C3)=CC=C2N1,0
COC1=NC=NC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=C1OC,0
COC1=C2C(=CC(F)=C1N1C[C@@H]3CCC[NH2+][C@@H]3C1)C(=O)C(C(=O)[O-])=CN2C1CC1,0
COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,0
COC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)C2=NC(N)=N1,0
COC1=CC(N)=C(Cl)C=C1C(=O)NC1CC[NH+](CCCOC2=CC=C(F)C=C2)CC1OC,0
COC1=CC([C@@H]2C3=CC4=C(C=C3[C@@H](O[C@@H]3O[C@@H]5COC(C6=CC=CS6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)=CC(OC)=C1O,0
COC1=CC([C@@H]2C3=CC4=C(C=C3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)=CC(OC)=C1OC,0
COC(=O)[C@H]1[C@H]2C[C@@H]3C4=C(CC[NH+]3C[C@H]2C[C@@H](OC(=O)C2=CC(OC)=C(OC)C(OC)=C2)[C@@H]1OC)C1=CC=CC=C1N4,0
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,0
COC1=CC2=C(C=C1OC)C(=O)C(CC1CC[NH+](CC3=CC=CC=C3)CC1)C2,0
COC1=CC2=C(C=C1OC)C(N)=NC(N1CCN(C(=O)C3CCCO3)CC1)=N2,0
COC1=CC2=C(C=C1OC)C(N)=NC(N1CCN(C(=O)C3COC4=CC=CC=C4O3)CC1)=N2,0
COC1=CC2=C(C=C1OCCC[NH+]1CCOCC1)C(NC1=CC=C(F)C(Cl)=C1)=NC=N2,0
COC1=CC=C(OC)C(C(O)CNC(=O)C[NH3+])=C1,0
COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,0
COC1=CC=C(C(Cl)=C(C2=CC=C(OC)C=C2)C2=CC=C(OC)C=C2)C=C1,0
COC1=CC=C(C2C(=O)C3=CC=CC=C3C2=O)C=C1,0
COC1=CC=C(O)C=C1,0
COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(S(=O)(=O)[N-]C(=O)NC2CCCCC2)C=C1,0
COC1=CC=C(C2=CC=C3C=C(C(=O)[O-])C=CC3=C2)C=C1C12CC3CC(CC(C3)C1)C2,0
COC(=O)[C@H]1[C@H]2C[C@@H]3C4=C(CC[NH+]3C[C@H]2C[C@@H](OC(=O)/C=C/C2=CC(OC)=C(OC)C(OC)=C2)[C@@H]1OC)C1=CC=C(OC)C=C1N4,0
COC(=O)[C@H]1[C@H]2C[C@@H]3C4=C(CC[NH+]3C[C@H]2C[C@@H](OC(=O)C2=CC(OC)=C(OC)C(OC)=C2)[C@@H]1OC)C1=CC=C(OC)C=C1N4,0
C=C[C@H]1C[NH+]2CC[C@H]1C[C@@H]2[C@@H](O)C1=CC=NC2=CC=C(OC)C=C12,0
C=C[C@H]1C[NH+]2CC[C@H]1C[C@H]2[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,0
COC1=CC=CC=C1OCC(O)CO,0
COC1=CC=CC=C1OCC(O)COC(N)=O,0
COC1=CC=CC=C1OCC[NH2+]CC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,0
